probe	entrez	gene	pval.exp	odds.exp	pval.anthr	odds.exp.1	pval.expAnth	odds.expAnth	adjpval
209053_s_at	7468	WHSC1	0.0876262002817854	0.354087571585861	0.12577477384446	1.20029751674888	0.0422721839348841	9.1446514499711	0.271328436419256
202383_at	8242	KDM5C	0.0230776815668734	0.50083807782437	0.127362144646001	2.06681109233129	0.0433789864374549	8.93773371010581	0.275232189810059
221863_at	54531	MIER2	0.0889897040384291	0.386915917908368	0.126757212518775	2.1686405279909	0.0439028546970549	6.83746888709597	0.275390634008799
212076_at	4297	KMT2A	0.112704495841827	0.283370250037223	0.132316051024601	2.53725183987125	0.0451204954463551	8.15877528868164	0.279848466139191
201209_at	3065	HDAC1	0.134897212068953	0.257912647716483	0.135179696797384	1.27261072271044	0.0457161023828221	12.2973366527916	0.280392094614642
221582_at	92815	HIST3H2A	0.010700876931041	1.12272460613675	0.119169960576926	1.11495939137	0.0475880571408077	8.2490811385207	0.288666016942042
212079_s_at	4297	KMT2A	0.143246134321123	0.175436022681889	0.143573486021333	3.52985839641569	0.0488233479094112	8.41048093058933	0.292940087456467
200047_s_at	7528	YY1	0.0413207188105544	0.716970900093493	0.137658598153979	0.927294555792485	0.0512314718725959	7.71614744815387	0.304083574985731
204633_s_at	9252	RPS6KA5	0.0250419334479978	0.530247387954476	0.145341762114373	1.75921354296439	0.0538310154247923	8.66797908300062	0.31611404802644
212452_x_at	23522	KAT6B	0.00142825157990334	0.0758353737257629	0.121567945728932	13.4064691527407	0.0544484626512753	147.58018729661	0.316374225089515
202423_at	7994	KAT6A	0.000580628954453877	0.459402695029982	0.142517386780774	0.484380124281384	0.0555563027645881	0.0453310501394138	0.316465777205148
222147_s_at	79913	ACTR5	0.0666236720539987	0.354782337896274	0.149840960341936	1.64387470694776	0.0556108340378612	9.75328857785828	0.316465777205148
202485_s_at	8932	MBD2	0.0981751554536082	14.8335462709365	0.168024161659527	0.751558100547482	0.0589505380884873	0.024508404318346	0.328959700565253
201182_s_at	1108	CHD4	0.139348150281068	0.329376791991163	0.168632825607908	2.62892865237024	0.0593132149304495	6.22023167980253	0.328959700565253
220007_at	79828	METTL8	0.0619317129609683	0.490287623779738	0.164885500796544	0.972291380390435	0.0595941486531256	6.99377000006028	0.328959700565253
208579_x_at	54145	H2BFS	0.168190190279138	5.16882749051464	0.173864466008124	2.10852034690827	0.0615333767816252	0.109548502699882	0.336301227558981
212138_at	23244	PDS5A	0.160001704105859	0.415049195205972	0.179449017052482	1.09526671374562	0.0647822214768574	7.25977719495117	0.350532456542742
203419_at	9757	KMT2B	0.180785945637724	0.310869081650321	0.182108340358064	1.60641307218993	0.0658685324962025	5.69461500832794	0.350532456542742
214469_at	3012	HIST1H2AE	0.151688687715767	3.18862819975945	0.181966889607846	2.1248225984179	0.0660423468848645	0.189661964295359	0.350532456542742
214616_at	8353	HIST1H3E	0.185945097858174	4.31075416043684	0.192171491798143	1.18087173092608	0.0704860786892542	0.134606109927561	0.370555385109222
208572_at	8290	HIST3H3	0.183922705909334	5.86322723563537	0.195163688540263	2.4798629975212	0.0711869839442423	0.120465001082741	0.370709576766243
217555_at	8243	SMC1A	0.152691911103159	0.0561647524246622	0.197243764575074	5.01862426234859	0.0720446668700711	40.9334730057299	0.371669683292329
214534_at	3009	HIST1H1B	0.126624074068133	0.230532489539735	0.19382572578834	4.5122132056413	0.0739373045399039	13.2818887057652	0.372290173139904
217986_s_at	11177	BAZ1A	0.0498489610548671	0.433946059808961	0.201491574753798	0.63696745704496	0.0739858812373138	16.3459869381119	0.372290173139904
218829_s_at	55636	CHD7	0.0692285880189915	1.02067471406196	0.175924373314928	1.04318330488413	0.0750275790088796	4.59989150976497	0.372290173139904
41387_r_at	23135	KDM6B	0.00101079537163729	0.534578725429079	0.199744338923394	2.64280717966082	0.0754135886731288	11.7067658181575	0.372290173139904
212921_at	56950	SMYD2	0.205271934112135	4.6899255234866	0.208471743969576	1.38332535607866	0.0767704605671463	0.101949977005214	0.372290173139904
208806_at	1107	CHD3	0.212334630681082	0.298631875134614	0.207352122480725	2.09485155969606	0.0784301787779969	6.37078560777318	0.372290173139904
204667_at	3169	FOXA1	0.132612828495795	0.0403021801329128	0.19098939677036	13.5702013920345	0.0785993268959612	47.9894966751713	0.372290173139904
222067_x_at	3017	HIST1H2BD	0.181991506758693	9.46969891297877	0.21149830495697	1.69332913100733	0.0791050485861083	0.0920405594725138	0.372290173139904
209259_s_at	9126	SMC3	0.205404084021122	7.53616018779518	0.215103762741683	2.59409275196427	0.0797492173358301	0.104351268111821	0.372290173139904
203155_at	9869	SETDB1	0.106675316645187	0.501873341238951	0.205598692282265	1.37461060278799	0.0797736908244041	5.24558348284712	0.372290173139904
209806_at	85236	HIST1H2BK	0.216072713032665	4.076162912555	0.216865715867202	2.20332123764513	0.080528744835088	0.133378886346092	0.372290173139904
218917_s_at	8289	ARID1A	0.0678802443400487	0.07636646671739	0.213306003647156	3.86641856126927	0.0808859483036597	9.0039854177365	0.372290173139904
203297_s_at	3720	JARID2	0.147414550092916	0.555273562973605	0.196471882447009	1.96544091269078	0.0809326463347618	7.06034386783093	0.372290173139904
212726_at	5253	PHF2	0.219216668084113	2.72842000411164	0.212744376264579	1.29119268023059	0.0821592788280504	0.18046501225681	0.374809272008957
213867_x_at	60	ACTB	0.202234151178874	4.00818452315003	0.214824245246584	1.96458265098228	0.0828469954415029	0.133526143616603	0.374848700686144
208859_s_at	546	ATRX	0.173881050290649	0.45669373553205	0.22425270746239	1.74556272775401	0.0859689521778785	4.92947344387598	0.382589768587375
213963_s_at	8819	SAP30	0.185516953452492	6.00129235334092	0.226974926293826	1.20542672469086	0.0861800380648301	0.128278436697875	0.382589768587375
218619_s_at	6839	SUV39H1	0.230339139672464	0.380116518697127	0.22144001151047	1.6926973340115	0.0866371758576483	5.60241342373181	0.382589768587375
206951_at	8367	HIST1H4E	0.19700522641566	3.1532168542302	0.230720780379396	1.39874339028684	0.09129006616029	0.18350485410332	0.395726287840472
213336_at	9031	BAZ1B	0.132524311573472	0.560093179738587	0.230463355702135	1.4433532051731	0.0913874532866307	4.42547528265172	0.395726287840472
204635_at	9252	RPS6KA5	0.0492915017482095	0.836732849078616	0.236282668776795	1.84446234979004	0.0917626174702543	5.27748360058539	0.395726287840472
201836_s_at	9913	SUPT7L	0.0547513944011518	0.959669109843902	0.250384377137945	0.892006824347707	0.0961116261220736	0.176423098766576	0.411268353638641
219084_at	64324	NSD1	0.253890488191139	0.246885821228292	0.242510356742177	2.42350192705839	0.0986301418048557	5.96767447007951	0.417639157474657
218661_at	79903	NAA60	0.158189082104771	0.620817564516849	0.234959913182399	1.89769592497227	0.0991136406325726	4.62408007771165	0.417639157474657
212495_at	23030	KDM4B	0.0430375149265031	0.114288036582834	0.252214854486335	11.278621355124	0.101868384352525	39.8613093343289	0.425995061837832
209518_at	6602	SMARCD1	0.12676305575226	0.543583281991328	0.242543786925209	2.21484669626164	0.103418327063657	4.95722786080408	0.429224936384501
202247_s_at	9112	MTA1	0.0108536179194679	1.3647506770715	0.222679743405885	1.09679683764023	0.104437503033987	3.86368776362742	0.430220161751946
212080_at	4297	KMT2A	0.235299850073492	0.148016890431967	0.263695307417857	1.65487042464954	0.105385086764279	8.72690654937539	0.430634476614146
215273_s_at	10474	TADA3	0.252361222981923	2.42777272749978	0.2637824236392	1.6492058379765	0.106636482221292	0.227820577136619	0.430634476614146
212616_at	80205	CHD9	0.129331620006088	1.37801880065618	0.261025387586132	1.03952064517854	0.107865390630579	0.235801471655829	0.430634476614146
220155_s_at	65980	BRD9	0.10506128144311	0.431160176072493	0.243912631860614	1.96729021514866	0.108003193211715	7.54695154670987	0.430634476614146
218911_at	8089	YEATS4	0.00650500295405665	1.3876403727714	0.275599981980078	1.43677665376337	0.108438754074939	4.62322928998668	0.430634476614146
207138_at	5253	PHF2	0.162367489393551	0.0899532093107356	0.281122973767236	3.30397442714098	0.111191524477759	9.14097764048868	0.431598460681752
203873_at	6594	SMARCA1	0.271219767066299	0.175090965258674	0.276972654885974	2.93841437340083	0.1116435369794	7.78932456459857	0.431598460681752
212465_at	84193	SETD3	0.236238941961402	0.400162565799281	0.270844144764253	2.53439123109958	0.113328587713114	6.43874187753584	0.431598460681752
214299_at	7156	TOP3A	0.210609619723807	0.476405321003997	0.280902546239627	1.59599373465495	0.113656383645973	8.57025394316247	0.431598460681752
208793_x_at	6597	SMARCA4	0.259949498583345	0.590290505544962	0.272753194110693	1.11075725090866	0.113865007377996	4.20357865256798	0.431598460681752
203278_s_at	51317	PHF21A	0.115413951816297	0.183389239534396	0.280151204708002	2.74471564595327	0.114739856188941	5.57313958202817	0.431598460681752
201074_at	6599	SMARCC1	0.0960659337127512	0.848414059364792	0.269686549692134	0.872585756777981	0.115222851608539	4.7265787352838	0.431598460681752
209984_at	23081	KDM4C	0.210597314812389	1.60988813981518	0.277575033618623	1.54510568316561	0.11522870979709	0.251985005472769	0.431598460681752
203874_s_at	6594	SMARCA1	0.280408576137995	0.127991097751245	0.29120999361312	3.50056810921804	0.116396961433379	9.07421439513191	0.431598460681752
203056_s_at	7799	PRDM2	0.289419642840973	0.299362139516268	0.287034410310364	3.01300480383667	0.116500309133299	5.60877427320697	0.431598460681752
212167_s_at	6598	SMARCB1	0.283958991999527	2.82517375777793	0.284435066020036	2.61705890852105	0.118278624908617	0.157936969946596	0.435265339663711
201643_x_at	51780	KDM3B	0.268948782742844	0.140255794800596	0.297271060855747	2.24443433442677	0.119422425521491	13.6698390521235	0.43526708774867
202455_at	10014	HDAC5	0.205926801611808	0.697129872236799	0.277420503367689	1.20158586326657	0.120851410773754	3.76688121265915	0.43526708774867
214502_at	8970	HIST1H2BJ	0.295272863974531	2.8407167793703	0.293855918730173	1.29537651932129	0.121183760075489	0.222672782084586	0.43526708774867
214496_x_at	23522	KAT6B	0.00437085493747003	0.547981414981144	0.290114096248576	3.45909775260612	0.121433209263216	20.7025961426622	0.43526708774867
213344_s_at	3014	H2AFX	0.00297246654767636	1.02122579414505	0.266074015833738	1.57286542423078	0.123047734763272	5.42671257035401	0.438208707027911
218173_s_at	54904	WHSC1L1	0.0435545894539644	0.418109618893441	0.278227034554363	0.206000570927857	0.124370028353319	0.0474113827612041	0.44007856186559
209054_s_at	7468	WHSC1	0.308536571953968	0.311019909603708	0.30388418653142	1.92834873235275	0.126837423933385	4.53577523076079	0.445950687969608
212462_at	23522	KAT6B	0.00500485581916421	1.33527021317263	0.28172557371003	2.19392275175741	0.128868107589132	14.1307357429231	0.450222755627854
211808_s_at	1387	CREBBP	0.052746871571975	0.951629897072328	0.320698467133109	1.65430703236371	0.134097396277139	3.14959708210382	0.464731301704755
209061_at	8202	NCOA3	0.27164743254519	0.524276207668272	0.315962156261124	2.44914773611039	0.134704725131813	4.22283381604658	0.464731301704755
208527_x_at	8344	HIST1H2BE	0.266517978383152	4.39490126760001	0.332078458105026	1.52064277505822	0.137584686204684	0.180858194033968	0.471718924130345
213189_at	84864	MINA	0.327325908149158	0.257608955744064	0.329460761004068	1.19789670309985	0.139344927282739	6.82864915321963	0.474804937407851
211313_s_at	9031	BAZ1B	0.153498925085077	0.141707207357185	0.345170420809235	1.48114586695126	0.144721629971989	5.48739918759436	0.488513885533724
202182_at	2648	KAT2A	0.235602280219763	0.651076562531032	0.322148939839044	2.34317546762929	0.145138183383208	5.53125748757038	0.488513885533724
216224_s_at	10013	HDAC6	0.314735690274314	0.456518883003265	0.323746990150296	1.71325428019	0.147066566411423	4.43325774432311	0.492004513085488
212615_at	80205	CHD9	0.0884748607882058	1.36627894147687	0.348718910819608	0.994831969237744	0.151254136279389	0.26459228666974	0.502965561603751
208987_s_at	22992	KDM2A	0.279355763971129	0.378008978030118	0.355228785576939	2.0660647668269	0.154697776556407	4.93236710286055	0.511210351040855
203975_s_at	10036	CHAF1A	0.290645234979445	0.46383079853267	0.362714722535098	1.57875540227453	0.155585759012434	5.11807698848148	0.511210351040855
212949_at	23397	NCAPH	0.131169845336747	0.0705349271113822	0.365995328140808	0.759071906403047	0.156825424677893	7.98695831070344	0.512234523208266
214258_x_at	10524	KAT5	0.367054442052163	2.64625370090815	0.353690253216403	1.63760940799843	0.158349832193179	0.20469306043703	0.514171219827264
203204_s_at	9682	KDM4A	0.368872302291843	0.270588350362701	0.361132885648987	1.43603384168164	0.160351286077515	5.18068342668241	0.515726208935373
201774_s_at	9918	NCAPD2	0.322897743704113	0.547666419788408	0.367096217570464	1.26250563434164	0.160697296987109	3.90978044629112	0.515726208935373
209705_at	22823	MTF2	0.373621159611723	0.243009067334072	0.375630080679162	1.58310104243144	0.163427961988701	5.91465753581001	0.516590604535293
207700_s_at	8202	NCOA3	0.342169144894501	0.487838571275662	0.364282441575339	1.9465122253958	0.164755456776718	4.30015728553936	0.516590604535293
209192_x_at	10524	KAT5	0.305216262109569	1.50003066823435	0.371823706311326	1.07508882952336	0.165605444254253	0.299953628685722	0.516590604535293
206506_s_at	8464	SUPT3H	0.360970486436718	1.53161761410584	0.359550440944327	1.39877110402449	0.166653619608052	0.261094511804921	0.516590604535293
209584_x_at	27350	APOBEC3C	0.0638804900140368	0.925171978392612	0.317973081275573	1.23807305404225	0.167676188292476	0.27688119132621	0.516590604535293
219126_at	55274	PHF10	0.203079815851612	1.44038826437505	0.383206665127445	1.71488329900168	0.168380536930915	0.197622760298081	0.516590604535293
203200_s_at	4552	MTRR	0.198305721511083	0.794281350557823	0.359667482734703	1.52396243763306	0.170500306738219	5.27376010171278	0.516590604535293
222053_at	10629	TAF6L	0.203190516632605	1.59830333709805	0.378364444480766	1.02380101908253	0.170649429095619	0.268694375618015	0.516590604535293
209398_at	3006	HIST1H1C	0.390950785282039	2.65207742444799	0.38338151229812	1.00234155946689	0.170732409856671	0.189951573162547	0.516590604535293
221151_at	56979	PRDM9	0.104793611982354	0.907036561202585	0.378980203908541	0.881200916633543	0.171104901175769	0.216310109464972	0.516590604535293
203418_at	890	CCNA2	0.391993933861092	13.4739500470989	0.392354868107848	8.88645879465378	0.172431605232551	0.0688544800344229	0.516590604535293
202040_s_at	5927	KDM5A	0.361169246513912	0.362105328360626	0.385941372668184	1.58172904636525	0.172700060302914	3.42211544603972	0.516590604535293
201073_s_at	6599	SMARCC1	0.118429751381655	0.571252416736537	0.387202232407396	1.14473265961713	0.173132720722879	5.28608061740348	0.516590604535293
211106_at	8464	SUPT3H	0.0674226460721978	1.20485679828991	0.397059035588378	1.04128573447467	0.174163651192782	0.196354826005707	0.516872771281805
214501_s_at	9555	H2AFY	0.284469823471639	0.345775080952807	0.3888066213323	1.75618994555076	0.175402157377534	6.04556554111204	0.517764657071651
210649_s_at	8289	ARID1A	0.382881263029526	0.485717917808402	0.384229442897604	1.74075970081395	0.177706960886865	4.25218100612112	0.519809955387773
219755_at	57332	CBX8	0.00401315824365944	1.98839841565805	0.248824230367599	2.26633813647246	0.177978408638205	3.92291710463217	0.519809955387773
